ID_Pedido,Data,Loja,Produto,Preco_Unitario,Qtd,Cliente,Faturamento,Forma de venda,Regiao
21765,2024-01-21,Porto Alegre,iPhone 14,5500.0,2,Cliente_13386,11000.0,Presencial,Sul
73591,2024-01-21,Salvador,Smartphone Samsung,2200.0,5,Cliente_29777,11000.0,Presencial,Nordeste
82239,2024-01-21,São Paulo,Smartphone Samsung,2200.0,5,Cliente_12591,11000.0,Presencial,Sudeste
45841,2024-01-21,Salvador,iPhone 14,5500.0,3,Cliente_16646,16500.0,Presencial,Nordeste
4067,2024-01-21,Salvador,Notebook Dell,3500.0,5,Cliente_8290,17500.0,Presencial,Nordeste
18804,2024-01-21,Salvador,Smartphone Samsung,2200.0,10,Cliente_8257,22000.0,Presencial,Nordeste
6067,2024-01-22,Curitiba,Cabo HDMI,40.0,1,Cliente_28797,40.0,Presencial,Sul
10307,2024-01-22,Curitiba,Cabo HDMI,40.0,1,Cliente_27380,40.0,Presencial,Sul
17823,2024-01-22,Porto Alegre,Cabo HDMI,40.0,1,Cliente_28820,40.0,Presencial,Sul
18100,2024-01-22,Recife,Cabo HDMI,40.0,1,Cliente_6576,40.0,Online,Nordeste
24729,2024-01-22,Rio De Janeiro,Cabo HDMI,40.0,1,Cliente_10288,40.0,Presencial,Sudeste
55532,2024-01-22,Recife,Cabo HDMI,40.0,1,Cliente_7338,40.0,Online,Nordeste
56211,2024-01-22,Curitiba,Cabo HDMI,40.0,1,Cliente_23114,40.0,Presencial,Sul
57772,2024-01-22,Belo Horizonte,Cabo HDMI,40.0,1,Cliente_404,40.0,Presencial,Sudeste
68378,2024-01-22,Curitiba,Cabo HDMI,40.0,1,Cliente_16139,40.0,Presencial,Sul
80571,2024-01-22,Salvador,Cabo HDMI,40.0,1,Cliente_15678,40.0,Presencial,Nordeste
81278,2024-01-22,Curitiba,Cabo HDMI,40.0,1,Cliente_26627,40.0,Presencial,Sul
81540,2024-01-22,Curitiba,Cabo HDMI,40.0,1,Cliente_17345,40.0,Presencial,Sul
83522,2024-01-22,Curitiba,Cabo HDMI,40.0,1,Cliente_24583,40.0,Presencial,Sul
92235,2024-01-22,Belo Horizonte,Cabo HDMI,40.0,1,Cliente_14309,40.0,Presencial,Sudeste
64266,2024-01-22,Curitiba,Cabo HDMI,40.0,2,Cliente_3309,80.0,Presencial,Sul
80767,2024-01-22,Porto Alegre,Cabo HDMI,40.0,2,Cliente_1494,80.0,Presencial,Sul
15792,2024-01-22,Recife,Mouse Gamer,120.0,1,Cliente_2937,120.0,Online,Nordeste
17864,2024-01-22,Curitiba,Mouse Gamer,120.0,1,Cliente_3012,120.0,Presencial,Sul
20151,2024-01-22,Curitiba,Mouse Gamer,120.0,1,Cliente_4638,120.0,Presencial,Sul
21029,2024-01-22,Curitiba,Mouse Gamer,120.0,1,Cliente_152,120.0,Presencial,Sul
22955,2024-01-22,Porto Alegre,Mouse Gamer,120.0,1,Cliente_7464,120.0,Presencial,Sul
30989,2024-01-22,Recife,Mouse Gamer,120.0,1,Cliente_4578,120.0,Online,Nordeste
32250,2024-01-22,São Paulo,Mouse Gamer,120.0,1,Cliente_6248,120.0,Presencial,Sudeste
37209,2024-01-22,Porto Alegre,Mouse Gamer,120.0,1,Cliente_1598,120.0,Presencial,Sul
80798,2024-01-22,Belo Horizonte,Mouse Gamer,120.0,1,Cliente_8286,120.0,Presencial,Sudeste
83625,2024-01-22,Porto Alegre,Mouse Gamer,120.0,1,Cliente_5533,120.0,Presencial,Sul
84502,2024-01-22,São Paulo,Mouse Gamer,120.0,1,Cliente_11364,120.0,Presencial,Sudeste
89386,2024-01-22,Belo Horizonte,Mouse Gamer,120.0,1,Cliente_28700,120.0,Presencial,Sudeste
90348,2024-01-22,Curitiba,Mouse Gamer,120.0,1,Cliente_13045,120.0,Presencial,Sul
1521,2024-01-22,Recife,Teclado Mecânico,250.0,1,Cliente_29284,250.0,Online,Nordeste
14457,2024-01-22,Salvador,Teclado Mecânico,250.0,1,Cliente_15974,250.0,Presencial,Nordeste
29384,2024-01-22,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_19173,250.0,Presencial,Sudeste
33452,2024-01-22,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_17255,250.0,Presencial,Sul
33501,2024-01-22,São Paulo,Teclado Mecânico,250.0,1,Cliente_23615,250.0,Presencial,Sudeste
34919,2024-01-22,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_20039,250.0,Presencial,Sul
35086,2024-01-22,Salvador,Teclado Mecânico,250.0,1,Cliente_19395,250.0,Presencial,Nordeste
44892,2024-01-22,São Paulo,Teclado Mecânico,250.0,1,Cliente_8326,250.0,Presencial,Sudeste
71288,2024-01-22,Rio De Janeiro,Teclado Mecânico,250.0,1,Cliente_4960,250.0,Presencial,Sudeste
76482,2024-01-22,Salvador,Teclado Mecânico,250.0,1,Cliente_25694,250.0,Presencial,Nordeste
92762,2024-01-22,Curitiba,Teclado Mecânico,250.0,1,Cliente_4988,250.0,Presencial,Sul
92907,2024-01-22,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_22413,250.0,Presencial,Sul
96875,2024-01-22,Curitiba,Teclado Mecânico,250.0,1,Cliente_28650,250.0,Presencial,Sul
38472,2024-01-22,Salvador,Mouse Gamer,120.0,3,Cliente_759,360.0,Presencial,Nordeste
67616,2024-01-22,São Paulo,Mouse Gamer,120.0,3,Cliente_19053,360.0,Presencial,Sudeste
93291,2024-01-22,São Paulo,Cabo HDMI,40.0,10,Cliente_12552,400.0,Presencial,Sudeste
16071,2024-01-22,Recife,Teclado Mecânico,250.0,2,Cliente_693,500.0,Online,Nordeste
16205,2024-01-22,São Paulo,Teclado Mecânico,250.0,2,Cliente_13577,500.0,Presencial,Sudeste
23215,2024-01-22,Belo Horizonte,Teclado Mecânico,250.0,2,Cliente_15673,500.0,Presencial,Sudeste
86617,2024-01-22,Recife,Teclado Mecânico,250.0,2,Cliente_19610,500.0,Online,Nordeste
40035,2024-01-22,Salvador,Mouse Gamer,120.0,5,Cliente_18027,600.0,Presencial,Nordeste
48085,2024-01-22,Curitiba,Teclado Mecânico,250.0,3,Cliente_1257,750.0,Presencial,Sul
50331,2024-01-22,Salvador,Teclado Mecânico,250.0,3,Cliente_21365,750.0,Presencial,Nordeste
831,2024-01-22,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_5442,1200.0,Presencial,Sul
6357,2024-01-22,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_27063,1200.0,Presencial,Sul
9048,2024-01-22,Curitiba,"Monitor 27""",1200.0,1,Cliente_29114,1200.0,Presencial,Sul
25306,2024-01-22,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_12858,1200.0,Presencial,Sul
36719,2024-01-22,Curitiba,"Monitor 27""",1200.0,1,Cliente_19300,1200.0,Presencial,Sul
43071,2024-01-22,Recife,"Monitor 27""",1200.0,1,Cliente_24334,1200.0,Online,Nordeste
53011,2024-01-22,Salvador,"Monitor 27""",1200.0,1,Cliente_25203,1200.0,Presencial,Nordeste
59117,2024-01-22,Recife,"Monitor 27""",1200.0,1,Cliente_23792,1200.0,Online,Nordeste
60097,2024-01-22,Rio De Janeiro,"Monitor 27""",1200.0,1,Cliente_8230,1200.0,Presencial,Sudeste
62484,2024-01-22,São Paulo,"Monitor 27""",1200.0,1,Cliente_20299,1200.0,Presencial,Sudeste
82810,2024-01-22,Rio De Janeiro,"Monitor 27""",1200.0,1,Cliente_12958,1200.0,Presencial,Sudeste
99973,2024-01-22,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_2608,1200.0,Presencial,Sul
1240,2024-01-22,São Paulo,Smartphone Samsung,2200.0,1,Cliente_22034,2200.0,Presencial,Sudeste
11316,2024-01-22,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_12656,2200.0,Presencial,Sudeste
37566,2024-01-22,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_3271,2200.0,Presencial,Sudeste
42291,2024-01-22,São Paulo,Smartphone Samsung,2200.0,1,Cliente_24154,2200.0,Presencial,Sudeste
45592,2024-01-22,Recife,Smartphone Samsung,2200.0,1,Cliente_16764,2200.0,Online,Nordeste
61604,2024-01-22,Salvador,Smartphone Samsung,2200.0,1,Cliente_8671,2200.0,Presencial,Nordeste
67136,2024-01-22,Salvador,Smartphone Samsung,2200.0,1,Cliente_815,2200.0,Presencial,Nordeste
72346,2024-01-22,São Paulo,Smartphone Samsung,2200.0,1,Cliente_16304,2200.0,Presencial,Sudeste
77197,2024-01-22,Recife,Smartphone Samsung,2200.0,1,Cliente_17429,2200.0,Online,Nordeste
91477,2024-01-22,São Paulo,Smartphone Samsung,2200.0,1,Cliente_2365,2200.0,Presencial,Sudeste
91884,2024-01-22,São Paulo,Smartphone Samsung,2200.0,1,Cliente_20988,2200.0,Presencial,Sudeste
29183,2024-01-22,São Paulo,"Monitor 27""",1200.0,2,Cliente_24838,2400.0,Presencial,Sudeste
50506,2024-01-22,Curitiba,"Monitor 27""",1200.0,2,Cliente_7271,2400.0,Presencial,Sul
61511,2024-01-22,Belo Horizonte,"Monitor 27""",1200.0,2,Cliente_27720,2400.0,Presencial,Sudeste
3339,2024-01-22,São Paulo,Notebook HP,3200.0,1,Cliente_4645,3200.0,Presencial,Sudeste
18801,2024-01-22,São Paulo,Notebook HP,3200.0,1,Cliente_2202,3200.0,Presencial,Sudeste
20901,2024-01-22,Porto Alegre,Notebook HP,3200.0,1,Cliente_10994,3200.0,Presencial,Sul
27170,2024-01-22,Recife,Notebook HP,3200.0,1,Cliente_9334,3200.0,Online,Nordeste
27789,2024-01-22,Recife,Notebook HP,3200.0,1,Cliente_27702,3200.0,Online,Nordeste
56527,2024-01-22,Recife,Notebook HP,3200.0,1,Cliente_4218,3200.0,Online,Nordeste
66116,2024-01-22,São Paulo,Notebook HP,3200.0,1,Cliente_261,3200.0,Presencial,Sudeste
96544,2024-01-22,Porto Alegre,Notebook HP,3200.0,1,Cliente_15571,3200.0,Presencial,Sul
6491,2024-01-22,São Paulo,Notebook Dell,3500.0,1,Cliente_19644,3500.0,Presencial,Sudeste
11533,2024-01-22,Recife,Notebook Dell,3500.0,1,Cliente_9585,3500.0,Online,Nordeste
21089,2024-01-22,São Paulo,Notebook Dell,3500.0,1,Cliente_4674,3500.0,Presencial,Sudeste
25975,2024-01-22,Recife,Notebook Dell,3500.0,1,Cliente_19854,3500.0,Online,Nordeste
38556,2024-01-22,Curitiba,Notebook Dell,3500.0,1,Cliente_6560,3500.0,Presencial,Sul
56268,2024-01-22,São Paulo,Notebook Dell,3500.0,1,Cliente_3008,3500.0,Presencial,Sudeste
63592,2024-01-22,Curitiba,Notebook Dell,3500.0,1,Cliente_16955,3500.0,Presencial,Sul
82238,2024-01-22,Belo Horizonte,Notebook Dell,3500.0,1,Cliente_23824,3500.0,Presencial,Sudeste
86295,2024-01-22,Porto Alegre,Notebook Dell,3500.0,1,Cliente_4453,3500.0,Presencial,Sul
87430,2024-01-22,Curitiba,Notebook Dell,3500.0,1,Cliente_28642,3500.0,Presencial,Sul
89816,2024-01-22,Porto Alegre,Notebook Dell,3500.0,1,Cliente_14006,3500.0,Presencial,Sul
55387,2024-01-22,Salvador,"Monitor 27""",1200.0,3,Cliente_18843,3600.0,Presencial,Nordeste
9330,2024-01-22,Belo Horizonte,Smartphone Samsung,2200.0,2,Cliente_11946,4400.0,Presencial,Sudeste
35844,2024-01-22,Curitiba,Smartphone Samsung,2200.0,2,Cliente_27283,4400.0,Presencial,Sul
834,2024-01-22,Recife,iPhone 14,5500.0,1,Cliente_17162,5500.0,Online,Nordeste
3962,2024-01-22,São Paulo,iPhone 14,5500.0,1,Cliente_5978,5500.0,Presencial,Sudeste
6185,2024-01-22,Belo Horizonte,iPhone 14,5500.0,1,Cliente_29820,5500.0,Presencial,Sudeste
21547,2024-01-22,Salvador,iPhone 14,5500.0,1,Cliente_6930,5500.0,Presencial,Nordeste
23295,2024-01-22,Curitiba,iPhone 14,5500.0,1,Cliente_24398,5500.0,Presencial,Sul
27905,2024-01-22,Recife,iPhone 14,5500.0,1,Cliente_19623,5500.0,Online,Nordeste
29344,2024-01-22,Belo Horizonte,iPhone 14,5500.0,1,Cliente_2569,5500.0,Presencial,Sudeste
31232,2024-01-22,Belo Horizonte,iPhone 14,5500.0,1,Cliente_20247,5500.0,Presencial,Sudeste
50678,2024-01-22,Belo Horizonte,iPhone 14,5500.0,1,Cliente_18306,5500.0,Presencial,Sudeste
52520,2024-01-22,Curitiba,iPhone 14,5500.0,1,Cliente_22924,5500.0,Presencial,Sul
53631,2024-01-22,Belo Horizonte,iPhone 14,5500.0,1,Cliente_7458,5500.0,Presencial,Sudeste
58671,2024-01-22,Recife,iPhone 14,5500.0,1,Cliente_3018,5500.0,Online,Nordeste
64011,2024-01-22,Salvador,iPhone 14,5500.0,1,Cliente_8137,5500.0,Presencial,Nordeste
83145,2024-01-22,Recife,iPhone 14,5500.0,1,Cliente_10539,5500.0,Online,Nordeste
91961,2024-01-22,Porto Alegre,iPhone 14,5500.0,1,Cliente_18867,5500.0,Presencial,Sul
93615,2024-01-22,Porto Alegre,iPhone 14,5500.0,1,Cliente_24133,5500.0,Presencial,Sul
94205,2024-01-22,Rio De Janeiro,iPhone 14,5500.0,1,Cliente_22615,5500.0,Presencial,Sudeste
96247,2024-01-22,Porto Alegre,iPhone 14,5500.0,1,Cliente_11044,5500.0,Presencial,Sul
2592,2024-01-22,Belo Horizonte,Notebook HP,3200.0,2,Cliente_16502,6400.0,Presencial,Sudeste
31893,2024-01-22,Curitiba,Notebook HP,3200.0,2,Cliente_22881,6400.0,Presencial,Sul
60307,2024-01-22,São Paulo,Notebook HP,3200.0,2,Cliente_5733,6400.0,Presencial,Sudeste
29967,2024-01-22,Salvador,Smartphone Samsung,2200.0,3,Cliente_25291,6600.0,Presencial,Nordeste
1608,2024-01-22,São Paulo,Notebook Dell,3500.0,2,Cliente_18818,7000.0,Presencial,Sudeste
17424,2024-01-22,Recife,Notebook HP,3200.0,3,Cliente_20910,9600.0,Online,Nordeste
5055,2024-01-22,Belo Horizonte,Notebook Dell,3500.0,3,Cliente_965,10500.0,Presencial,Sudeste
34173,2024-01-22,Belo Horizonte,Notebook Dell,3500.0,3,Cliente_13837,10500.0,Presencial,Sudeste
65117,2024-01-22,Curitiba,Notebook Dell,3500.0,3,Cliente_8367,10500.0,Presencial,Sul
29488,2024-01-22,Porto Alegre,iPhone 14,5500.0,2,Cliente_26162,11000.0,Presencial,Sul
33227,2024-01-22,Salvador,iPhone 14,5500.0,2,Cliente_6070,11000.0,Presencial,Nordeste
33913,2024-01-22,Belo Horizonte,iPhone 14,5500.0,2,Cliente_8294,11000.0,Presencial,Sudeste
42987,2024-01-22,Curitiba,iPhone 14,5500.0,2,Cliente_20500,11000.0,Presencial,Sul
56050,2024-01-22,São Paulo,Smartphone Samsung,2200.0,5,Cliente_22663,11000.0,Presencial,Sudeste
95735,2024-01-22,Rio De Janeiro,iPhone 14,5500.0,2,Cliente_17980,11000.0,Presencial,Sudeste
87024,2024-01-22,Recife,"Monitor 27""",1200.0,10,Cliente_23321,12000.0,Online,Nordeste
25828,2024-01-22,Curitiba,Notebook Dell,3500.0,5,Cliente_1520,17500.0,Presencial,Sul
77484,2024-01-22,Salvador,Notebook Dell,3500.0,5,Cliente_21073,17500.0,Presencial,Nordeste
24689,2024-01-22,Salvador,Smartphone Samsung,2200.0,10,Cliente_22489,22000.0,Presencial,Nordeste
18444,2024-01-22,Recife,iPhone 14,5500.0,5,Cliente_26462,27500.0,Online,Nordeste
21278,2024-01-22,Recife,iPhone 14,5500.0,5,Cliente_10979,27500.0,Online,Nordeste
31242,2024-01-22,Porto Alegre,iPhone 14,5500.0,5,Cliente_1738,27500.0,Presencial,Sul
3877,2024-01-22,Rio De Janeiro,Notebook Dell,3500.0,10,Cliente_7919,35000.0,Presencial,Sudeste
93882,2024-01-22,Belo Horizonte,Notebook Dell,3500.0,10,Cliente_3807,35000.0,Presencial,Sudeste
6997,2024-01-23,Salvador,Cabo HDMI,40.0,1,Cliente_12657,40.0,Presencial,Nordeste
11770,2024-01-23,Salvador,Cabo HDMI,40.0,1,Cliente_2746,40.0,Presencial,Nordeste
12217,2024-01-23,São Paulo,Cabo HDMI,40.0,1,Cliente_23388,40.0,Presencial,Sudeste
12955,2024-01-23,Belo Horizonte,Cabo HDMI,40.0,1,Cliente_1579,40.0,Presencial,Sudeste
14929,2024-01-23,Recife,Cabo HDMI,40.0,1,Cliente_22926,40.0,Online,Nordeste
22202,2024-01-23,São Paulo,Cabo HDMI,40.0,1,Cliente_4716,40.0,Presencial,Sudeste
33823,2024-01-23,Porto Alegre,Cabo HDMI,40.0,1,Cliente_22767,40.0,Presencial,Sul
40148,2024-01-23,Rio De Janeiro,Cabo HDMI,40.0,1,Cliente_19156,40.0,Presencial,Sudeste
78852,2024-01-23,Curitiba,Cabo HDMI,40.0,1,Cliente_16643,40.0,Presencial,Sul
81716,2024-01-23,Recife,Cabo HDMI,40.0,1,Cliente_23237,40.0,Online,Nordeste
54827,2024-01-23,Belo Horizonte,Cabo HDMI,40.0,2,Cliente_9334,80.0,Presencial,Sudeste
20415,2024-01-23,Curitiba,Mouse Gamer,120.0,1,Cliente_10332,120.0,Presencial,Sul
28827,2024-01-23,Recife,Mouse Gamer,120.0,1,Cliente_1729,120.0,Online,Nordeste
30082,2024-01-23,Recife,Mouse Gamer,120.0,1,Cliente_14712,120.0,Online,Nordeste
30766,2024-01-23,Salvador,Mouse Gamer,120.0,1,Cliente_22974,120.0,Presencial,Nordeste
53842,2024-01-23,Salvador,Mouse Gamer,120.0,1,Cliente_26461,120.0,Presencial,Nordeste
61547,2024-01-23,Curitiba,Mouse Gamer,120.0,1,Cliente_11866,120.0,Presencial,Sul
69627,2024-01-23,Belo Horizonte,Mouse Gamer,120.0,1,Cliente_15444,120.0,Presencial,Sudeste
71666,2024-01-23,Belo Horizonte,Mouse Gamer,120.0,1,Cliente_27713,120.0,Presencial,Sudeste
71888,2024-01-23,Belo Horizonte,Mouse Gamer,120.0,1,Cliente_25234,120.0,Presencial,Sudeste
74663,2024-01-23,Porto Alegre,Cabo HDMI,40.0,3,Cliente_158,120.0,Presencial,Sul
95885,2024-01-23,Salvador,Mouse Gamer,120.0,1,Cliente_2973,120.0,Presencial,Nordeste
34716,2024-01-23,Salvador,Cabo HDMI,40.0,5,Cliente_29809,200.0,Presencial,Nordeste
1345,2024-01-23,Rio De Janeiro,Mouse Gamer,120.0,2,Cliente_11559,240.0,Presencial,Sudeste
69136,2024-01-23,Recife,Mouse Gamer,120.0,2,Cliente_3789,240.0,Online,Nordeste
79721,2024-01-23,São Paulo,Mouse Gamer,120.0,2,Cliente_5106,240.0,Presencial,Sudeste
7657,2024-01-23,Salvador,Teclado Mecânico,250.0,1,Cliente_3486,250.0,Presencial,Nordeste
18676,2024-01-23,Salvador,Teclado Mecânico,250.0,1,Cliente_28894,250.0,Presencial,Nordeste
20169,2024-01-23,Recife,Teclado Mecânico,250.0,1,Cliente_20148,250.0,Online,Nordeste
44266,2024-01-23,Recife,Teclado Mecânico,250.0,1,Cliente_6578,250.0,Online,Nordeste
48742,2024-01-23,São Paulo,Teclado Mecânico,250.0,1,Cliente_25639,250.0,Presencial,Sudeste
54522,2024-01-23,Recife,Teclado Mecânico,250.0,1,Cliente_8579,250.0,Online,Nordeste
67065,2024-01-23,Rio De Janeiro,Teclado Mecânico,250.0,1,Cliente_5766,250.0,Presencial,Sudeste
81108,2024-01-23,Recife,Teclado Mecânico,250.0,1,Cliente_14253,250.0,Online,Nordeste
82604,2024-01-23,Curitiba,Teclado Mecânico,250.0,1,Cliente_25690,250.0,Presencial,Sul
83424,2024-01-23,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_16097,250.0,Presencial,Sudeste
96160,2024-01-23,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_18181,250.0,Presencial,Sul
97187,2024-01-23,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_23085,250.0,Presencial,Sul
5997,2024-01-23,Curitiba,Mouse Gamer,120.0,3,Cliente_9693,360.0,Presencial,Sul
83295,2024-01-23,São Paulo,Mouse Gamer,120.0,3,Cliente_12956,360.0,Presencial,Sudeste
89341,2024-01-23,Rio De Janeiro,Mouse Gamer,120.0,3,Cliente_29113,360.0,Presencial,Sudeste
96001,2024-01-23,Recife,Mouse Gamer,120.0,3,Cliente_29766,360.0,Online,Nordeste
95791,2024-01-23,Rio De Janeiro,Cabo HDMI,40.0,10,Cliente_20410,400.0,Presencial,Sudeste
8172,2024-01-23,Curitiba,Teclado Mecânico,250.0,2,Cliente_27419,500.0,Presencial,Sul
9939,2024-01-23,Porto Alegre,Teclado Mecânico,250.0,2,Cliente_27384,500.0,Presencial,Sul
24243,2024-01-23,Curitiba,Teclado Mecânico,250.0,3,Cliente_26465,750.0,Presencial,Sul
8719,2024-01-23,Recife,"Monitor 27""",1200.0,1,Cliente_27182,1200.0,Online,Nordeste
11196,2024-01-23,Rio De Janeiro,"Monitor 27""",1200.0,1,Cliente_29540,1200.0,Presencial,Sudeste
13085,2024-01-23,Recife,"Monitor 27""",1200.0,1,Cliente_10879,1200.0,Online,Nordeste
13226,2024-01-23,Rio De Janeiro,"Monitor 27""",1200.0,1,Cliente_23410,1200.0,Presencial,Sudeste
15963,2024-01-23,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_5964,1200.0,Presencial,Sul
26842,2024-01-23,Recife,"Monitor 27""",1200.0,1,Cliente_3773,1200.0,Online,Nordeste
36112,2024-01-23,Curitiba,"Monitor 27""",1200.0,1,Cliente_9099,1200.0,Presencial,Sul
40553,2024-01-23,Recife,"Monitor 27""",1200.0,1,Cliente_14275,1200.0,Online,Nordeste
54411,2024-01-23,Salvador,"Monitor 27""",1200.0,1,Cliente_19984,1200.0,Presencial,Nordeste
59899,2024-01-23,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_626,1200.0,Presencial,Sudeste
63915,2024-01-23,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_24482,1200.0,Presencial,Sudeste
76509,2024-01-23,Curitiba,"Monitor 27""",1200.0,1,Cliente_29051,1200.0,Presencial,Sul
98266,2024-01-23,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_26240,1200.0,Presencial,Sudeste
86336,2024-01-23,Rio De Janeiro,Teclado Mecânico,250.0,5,Cliente_9421,1250.0,Presencial,Sudeste
20241,2024-01-23,Rio De Janeiro,Smartphone Samsung,2200.0,1,Cliente_11896,2200.0,Presencial,Sudeste
30802,2024-01-23,São Paulo,Smartphone Samsung,2200.0,1,Cliente_26538,2200.0,Presencial,Sudeste
39932,2024-01-23,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_22493,2200.0,Presencial,Sudeste
43420,2024-01-23,Porto Alegre,Smartphone Samsung,2200.0,1,Cliente_14668,2200.0,Presencial,Sul
47137,2024-01-23,São Paulo,Smartphone Samsung,2200.0,1,Cliente_18064,2200.0,Presencial,Sudeste
48490,2024-01-23,Recife,Smartphone Samsung,2200.0,1,Cliente_29236,2200.0,Online,Nordeste
48553,2024-01-23,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_26690,2200.0,Presencial,Sudeste
67906,2024-01-23,Rio De Janeiro,Smartphone Samsung,2200.0,1,Cliente_7335,2200.0,Presencial,Sudeste
75797,2024-01-23,Rio De Janeiro,Smartphone Samsung,2200.0,1,Cliente_23811,2200.0,Presencial,Sudeste
77160,2024-01-23,Salvador,Smartphone Samsung,2200.0,1,Cliente_7137,2200.0,Presencial,Nordeste
80237,2024-01-23,Curitiba,Smartphone Samsung,2200.0,1,Cliente_24149,2200.0,Presencial,Sul
89151,2024-01-23,Curitiba,Smartphone Samsung,2200.0,1,Cliente_29296,2200.0,Presencial,Sul
94023,2024-01-23,Rio De Janeiro,Smartphone Samsung,2200.0,1,Cliente_10932,2200.0,Presencial,Sudeste
21213,2024-01-23,Curitiba,"Monitor 27""",1200.0,2,Cliente_25313,2400.0,Presencial,Sul
27200,2024-01-23,Curitiba,"Monitor 27""",1200.0,2,Cliente_20505,2400.0,Presencial,Sul
76536,2024-01-23,Porto Alegre,"Monitor 27""",1200.0,2,Cliente_11945,2400.0,Presencial,Sul
2330,2024-01-23,Porto Alegre,Notebook HP,3200.0,1,Cliente_24001,3200.0,Presencial,Sul
7678,2024-01-23,Porto Alegre,Notebook HP,3200.0,1,Cliente_10766,3200.0,Presencial,Sul
15083,2024-01-23,Curitiba,Notebook HP,3200.0,1,Cliente_3197,3200.0,Presencial,Sul
19926,2024-01-23,Salvador,Notebook HP,3200.0,1,Cliente_27254,3200.0,Presencial,Nordeste
20589,2024-01-23,Recife,Notebook HP,3200.0,1,Cliente_19053,3200.0,Online,Nordeste
25294,2024-01-23,São Paulo,Notebook HP,3200.0,1,Cliente_18161,3200.0,Presencial,Sudeste
32178,2024-01-23,Rio De Janeiro,Notebook HP,3200.0,1,Cliente_17234,3200.0,Presencial,Sudeste
33457,2024-01-23,Rio De Janeiro,Notebook HP,3200.0,1,Cliente_18470,3200.0,Presencial,Sudeste
38457,2024-01-23,São Paulo,Notebook HP,3200.0,1,Cliente_7643,3200.0,Presencial,Sudeste
38937,2024-01-23,Salvador,Notebook HP,3200.0,1,Cliente_24229,3200.0,Presencial,Nordeste
44704,2024-01-23,Curitiba,Notebook HP,3200.0,1,Cliente_1390,3200.0,Presencial,Sul
48143,2024-01-23,Salvador,Notebook HP,3200.0,1,Cliente_3688,3200.0,Presencial,Nordeste
48438,2024-01-23,Rio De Janeiro,Notebook HP,3200.0,1,Cliente_8585,3200.0,Presencial,Sudeste
66150,2024-01-23,São Paulo,Notebook HP,3200.0,1,Cliente_9741,3200.0,Presencial,Sudeste
91409,2024-01-23,Recife,Notebook HP,3200.0,1,Cliente_28207,3200.0,Online,Nordeste
1239,2024-01-23,Salvador,Notebook Dell,3500.0,1,Cliente_18811,3500.0,Presencial,Nordeste
2243,2024-01-23,Curitiba,Notebook Dell,3500.0,1,Cliente_29797,3500.0,Presencial,Sul
10982,2024-01-23,Rio De Janeiro,Notebook Dell,3500.0,1,Cliente_24025,3500.0,Presencial,Sudeste
13431,2024-01-23,Porto Alegre,Notebook Dell,3500.0,1,Cliente_9164,3500.0,Presencial,Sul
18067,2024-01-23,Belo Horizonte,Notebook Dell,3500.0,1,Cliente_18152,3500.0,Presencial,Sudeste
27628,2024-01-23,Belo Horizonte,Notebook Dell,3500.0,1,Cliente_2171,3500.0,Presencial,Sudeste
36826,2024-01-23,São Paulo,Notebook Dell,3500.0,1,Cliente_884,3500.0,Presencial,Sudeste
52306,2024-01-23,Recife,Notebook Dell,3500.0,1,Cliente_8427,3500.0,Online,Nordeste
70835,2024-01-23,São Paulo,Notebook Dell,3500.0,1,Cliente_8595,3500.0,Presencial,Sudeste
76285,2024-01-23,Recife,Notebook Dell,3500.0,1,Cliente_1325,3500.0,Online,Nordeste
79955,2024-01-23,Belo Horizonte,Notebook Dell,3500.0,1,Cliente_20713,3500.0,Presencial,Sudeste
95495,2024-01-23,Salvador,Notebook Dell,3500.0,1,Cliente_7441,3500.0,Presencial,Nordeste
99000,2024-01-23,Curitiba,Notebook Dell,3500.0,1,Cliente_27122,3500.0,Presencial,Sul
38500,2024-01-23,São Paulo,"Monitor 27""",1200.0,3,Cliente_2400,3600.0,Presencial,Sudeste
